"projectName","shortCodeUnitName","codeUnitName","pageRank","articleRank","normalizedPageRankToArticleRankDifference","rank","Source Cypher File: domains/archetypes/labels/ArchetypeAuthority.cypher"
"axon-common-5.1.2","TypeReference","org.axonframework.common.TypeReference",53.88884355019086,5.938663904850031,0.32779354454053033,1,""
"axon-common-5.1.2","TypeReference$2","org.axonframework.common.TypeReference$2",23.050914895163444,1.5488010103992773,0.2637167357369188,2,""
"axon-common-5.1.2","TypeReference$1","org.axonframework.common.TypeReference$1",23.050914895163444,1.5488010103992773,0.2637167357369188,3,""
"axon-common-5.1.2","ComponentDescriptor","org.axonframework.common.infra.ComponentDescriptor",11.16546427557327,1.5343996044363715,0.04421852441501001,4,""
"axon-common-5.1.2","DescribableComponent","org.axonframework.common.infra.DescribableComponent",11.040244162776041,1.548374891559999,0.04026548919593223,5,""
"axon-common-5.1.2","AxonException","org.axonframework.common.AxonException",9.498207451785317,1.421841531666113,0.026264117747014898,6,""
"axon-messaging-5.1.2","Metadata","org.axonframework.messaging.core.Metadata",8.192874594806629,1.231050585014996,0.024129341681486227,7,""
"axon-messaging-5.1.2","Metadata$MetadataCollector","org.axonframework.messaging.core.Metadata$MetadataCollector",7.113354909789307,0.5511153998933416,0.0829983069131298,8,""
"axon-eventsourcing-5.1.2","Position","org.axonframework.eventsourcing.eventstore.Position",6.26921232803331,0.8836662547459754,0.028672723165252698,9,""
"axon-eventsourcing-5.1.2","StartPosition","org.axonframework.eventsourcing.eventstore.StartPosition",5.47843145871094,0.3700710958107867,0.07359851453708759,10,""
