"name","shortName","louvainId","louvainIntermediateIds","leidenId","leidenIntermediateIds","leidenModularity","weaklyConnectedComponentId","labelPropagationId","kCoreDecompositionValue","maximumKCutId","incomingDependencies","outgoingDependencies","Source Cypher File: Community_Detection/Community_Detection_Summary.cypher"
"org.axonframework.actuator","actuator",0,"4,30",0,"4,10,1",,0,0,1,16,2,0,""
"org.axonframework.actuator.axonserver","axonserver",0,"4,30",0,"4,10,1",,0,0,2,12,2,3,""
"org.axonframework.springboot","springboot",0,"4,30",0,"4,10,1",,0,0,5,0,67,28,""
"org.axonframework.springboot.service.connection","connection",0,"45,30",0,"45,10,1",,0,1,2,0,7,8,""
"org.axonframework.springboot.autoconfig","autoconfig",0,"4,30",0,"4,10,1",,0,0,11,9,67,6403,""
"org.axonframework.springboot.autoconfig.legacyjpa","legacyjpa",1,"13,72",0,"4,10,1",,0,0,9,2,1,297,""
"org.axonframework.springboot.util","util",0,"4,30",0,"4,10,1",,0,0,5,8,20,61,""
"org.axonframework.springboot.util.legacyjpa","legacyjpa",1,"13,72",0,"4,10,1",,0,0,2,18,1,1,""
"org.axonframework.springboot.util.jpa","jpa",0,"4,30",0,"4,10,1",,0,0,2,5,1,1,""
"org.axonframework.config","config",1,"72,72",1,"80,13,6",,0,0,11,5,425,9977,""
"org.axonframework.disruptor.commandhandling","commandhandling",2,"11,20",2,"11,8,0",,0,0,10,6,55,1453,""
"org.axonframework.eventsourcing","eventsourcing",2,"11,20",2,"11,8,0",,0,0,11,12,148,1009,""
"org.axonframework.eventsourcing.conflictresolution","conflictresolution",2,"11,20",2,"11,8,0",,0,0,9,0,15,99,""
"org.axonframework.eventsourcing.eventstore","eventstore",1,"13,72",1,"39,13,6",,0,0,11,11,205,613,""
"org.axonframework.eventsourcing.eventstore.inmemory","inmemory",1,"72,72",1,"80,13,6",,0,0,3,1,1,75,""
"org.axonframework.eventsourcing.eventstore.jdbc","jdbc",1,"17,72",1,"17,13,6",,0,0,9,4,235,1340,""
"org.axonframework.eventsourcing.eventstore.legacyjpa","legacyjpa",1,"13,72",1,"39,13,6",,0,0,10,0,26,389,""
"org.axonframework.eventsourcing.eventstore.jdbc.statements","statements",1,"17,72",1,"17,13,6",,0,0,5,0,30,80,""
"org.axonframework.eventsourcing.eventstore.jpa","jpa",1,"13,72",1,"39,13,6",,0,0,10,4,12,236,""
"org.axonframework.eventsourcing.snapshotting","snapshotting",1,"72,72",1,"80,13,6",,0,0,9,12,29,17,""
"org.axonframework.modelling.command","command",2,"20,20",2,"11,8,0",,0,0,11,3,276,847,""
"org.axonframework.modelling.command.inspection","inspection",2,"20,20",2,"11,8,0",,0,0,11,0,82,793,""
"org.axonframework.modelling.command.legacyjpa","legacyjpa",2,"20,20",2,"11,8,0",,0,0,7,17,2,164,""
"org.axonframework.modelling.saga","saga",3,"25,60",3,"25,4,7",,0,0,9,17,263,432,""
"org.axonframework.modelling.saga.metamodel","metamodel",3,"25,60",3,"25,4,7",,0,0,5,9,15,67,""
"org.axonframework.modelling.saga.repository","repository",3,"25,60",3,"25,4,7",,0,0,8,1,81,231,""
"org.axonframework.modelling.saga.repository.inmemory","inmemory",4,"48,50",4,"48,20,9",,0,0,4,13,5,15,""
"org.axonframework.modelling.saga.repository.jdbc","jdbc",3,"25,60",3,"25,4,7",,0,0,8,19,20,118,""
"org.axonframework.modelling.saga.repository.jpa","jpa",3,"25,60",3,"25,4,7",,0,0,8,12,14,86,""
"org.axonframework.modelling.saga.repository.legacyjpa","legacyjpa",3,"25,60",3,"25,4,7",,0,0,7,0,5,81,""
"org.axonframework.axonserver.connector","connector",0,"30,30",5,"36,7,1",,0,0,10,8,122,721,""
"org.axonframework.axonserver.connector.processor","processor",0,"30,30",5,"36,7,1",,0,0,8,4,4,109,""
"org.axonframework.axonserver.connector.util","util",0,"30,30",5,"36,7,1",,0,0,9,5,76,93,""
"org.axonframework.axonserver.connector.heartbeat","heartbeat",0,"30,30",5,"36,7,1",,0,0,4,0,5,34,""
"org.axonframework.axonserver.connector.heartbeat.source","source",0,"30,30",5,"36,7,1",,0,0,2,1,0,2,""
"org.axonframework.axonserver.connector.heartbeat.connection.checker","checker",0,"30,30",5,"36,7,1",,0,0,2,18,1,5,""
"org.axonframework.axonserver.connector.query","query",0,"30,30",5,"36,7,1",,0,0,10,17,49,1544,""
"org.axonframework.axonserver.connector.query.subscription","subscription",0,"30,30",5,"36,7,1",,0,0,9,19,8,238,""
"org.axonframework.axonserver.connector.event.util","util",0,"30,30",5,"36,7,1",,0,0,4,3,6,3,""
"org.axonframework.axonserver.connector.event.axon","axon",0,"30,30",5,"36,7,1",,0,0,10,14,82,1178,""
"org.axonframework.axonserver.connector.command","command",0,"30,30",5,"36,7,1",,0,0,10,2,27,932,""
"org.axonframework.tracing.opentelemetry","opentelemetry",5,"93,93",5,"103,9,4",,0,0,4,0,7,37,""
"org.axonframework.test","test",4,"48,50",4,"48,20,9",,0,0,7,0,16,13,""
"org.axonframework.test.deadline","deadline",4,"48,50",4,"48,20,9",,0,0,7,4,10,138,""
"org.axonframework.test.eventscheduler","eventscheduler",4,"48,50",4,"48,20,9",,0,0,5,13,9,38,""
"org.axonframework.test.server","server",0,"45,30",0,"45,10,1",,0,1,2,3,3,2,""
"org.axonframework.test.saga","saga",4,"48,50",4,"48,20,9",,0,0,9,3,43,1419,""
"org.axonframework.test.utils","utils",4,"48,50",4,"48,20,9",,0,0,5,4,8,70,""
"org.axonframework.test.aggregate","aggregate",4,"48,50",4,"48,20,9",,0,0,11,5,31,2210,""
"org.axonframework.test.matchers","matchers",4,"48,50",4,"48,20,9",,0,0,7,2,61,51,""
"org.axonframework.commandhandling","commandhandling",2,"50,20",2,"11,8,0",,0,0,11,11,1945,691,""
"org.axonframework.commandhandling.callbacks","callbacks",2,"50,20",2,"11,8,0",,0,0,6,19,9,39,""
"org.axonframework.commandhandling.distributed","distributed",2,"50,20",2,"11,8,0",,0,0,10,3,58,738,""
"org.axonframework.commandhandling.distributed.commandfilter","commandfilter",2,"50,20",2,"11,8,0",,0,0,3,8,12,34,""
"org.axonframework.commandhandling.gateway","gateway",2,"50,20",2,"11,8,0",,0,0,9,2,101,443,""
"org.axonframework.common","common",2,"20,20",2,"11,8,0",,0,0,11,7,1062,23,""
"org.axonframework.common.annotation","annotation",2,"20,20",2,"11,8,0",,0,0,9,1,22,3,""
"org.axonframework.common.caching","caching",2,"11,20",2,"11,8,0",,0,0,5,8,37,49,""
"org.axonframework.common.digest","digest",2,"20,20",2,"11,8,0",,0,0,3,0,2,1,""
"org.axonframework.common.io","io",1,"13,72",1,"39,13,6",,0,0,8,8,10,0,""
"org.axonframework.common.jdbc","jdbc",6,"60,89",6,"60,17,3",,0,0,10,2,73,56,""
"org.axonframework.common.jpa","jpa",6,"77,89",6,"77,2,3",,0,0,8,0,19,6,""
"org.axonframework.common.legacyjpa","legacyjpa",6,"77,89",6,"77,2,3",,0,0,7,3,17,6,""
"org.axonframework.common.lock","lock",2,"20,20",2,"11,8,0",,0,0,7,18,46,25,""
"org.axonframework.common.property","property",2,"20,20",2,"11,8,0",,0,0,5,19,24,15,""
"org.axonframework.common.stream","stream",1,"72,72",1,"80,13,6",,0,0,7,16,33,5,""
"org.axonframework.common.transaction","transaction",1,"72,72",1,"80,13,6",,0,0,10,15,368,6,""
"org.axonframework.deadline","deadline",5,"71,93",7,"71,9,4",,0,0,11,11,256,338,""
"org.axonframework.deadline.annotation","annotation",2,"20,20",2,"11,8,0",,0,0,3,12,6,29,""
"org.axonframework.deadline.dbscheduler","dbscheduler",5,"71,93",7,"71,9,4",,0,0,9,0,10,488,""
"org.axonframework.deadline.jobrunr","jobrunr",5,"71,93",7,"71,9,4",,0,0,9,2,7,419,""
"org.axonframework.deadline.quartz","quartz",5,"71,93",7,"71,9,4",,0,0,8,19,5,453,""
"org.axonframework.eventhandling","eventhandling",1,"72,72",1,"80,13,6",,0,0,11,2,6120,1563,""
"org.axonframework.eventhandling.async","async",1,"72,72",1,"80,13,6",,0,0,8,14,52,87,""
"org.axonframework.eventhandling.deadletter","deadletter",1,"72,72",1,"80,13,6",,0,0,8,19,11,391,""
"org.axonframework.eventhandling.deadletter.jdbc","jdbc",6,"60,89",6,"60,17,3",,0,0,8,0,37,560,""
"org.axonframework.eventhandling.deadletter.jpa","jpa",6,"77,89",6,"77,2,3",,0,0,8,3,27,317,""
"org.axonframework.eventhandling.deadletter.legacyjpa","legacyjpa",6,"77,89",6,"77,2,3",,0,0,8,0,11,330,""
"org.axonframework.eventhandling.gateway","gateway",1,"72,72",1,"80,13,6",,0,0,5,12,15,52,""
"org.axonframework.eventhandling.interceptors","interceptors",2,"11,20",2,"11,9,4",,0,0,3,19,0,28,""
"org.axonframework.eventhandling.pooled","pooled",1,"72,72",1,"80,13,6",,0,0,10,14,62,962,""
"org.axonframework.eventhandling.replay","replay",5,"93,93",5,"103,9,4",,0,0,5,13,12,72,""
"org.axonframework.eventhandling.tokenstore.inmemory","inmemory",6,"89,89",6,"89,17,3",,0,0,6,0,3,25,""
"org.axonframework.eventhandling.tokenstore.jdbc","jdbc",6,"89,89",6,"89,17,3",,0,0,6,0,19,195,""
