"artifactName","dependentArtifactName","dependentPackages","dependentArtifactPackages","packageUsagePercentage","dependentFullQualifiedPackageNames","dependentPackageNames","Source Cypher File: Internal_Dependencies/How_many_packages_compared_to_all_existing_are_used_by_dependent_artifacts.cypher"
"axon-tracing-opentelemetry-5.0.1","axon-messaging-5.0.1",2,57,0.03508771929824561,"org.axonframework.messaging.tracing,org.axonframework.messaging.core","tracing,core",""
"axon-tracing-opentelemetry-5.0.1","axon-common-5.0.1",1,13,0.07692307692307693,"org.axonframework.common","common",""
"axon-metrics-micrometer-5.0.1","axon-messaging-5.0.1",6,57,0.10526315789473684,"org.axonframework.messaging.queryhandling,org.axonframework.messaging.monitoring,org.axonframework.messaging.core,org.axonframework.messaging.eventhandling,org.axonframework.messaging.eventhandling.processing,org.axonframework.messaging.commandhandling","queryhandling,monitoring,core,eventhandling,processing,commandhandling",""
"axon-test-5.0.1","axon-messaging-5.0.1",8,57,0.14035087719298245,"org.axonframework.messaging.commandhandling,org.axonframework.messaging.core,org.axonframework.messaging.monitoring,org.axonframework.messaging.core.unitofwork,org.axonframework.messaging.eventhandling.processing.streaming.token,org.axonframework.messaging.eventstreaming,org.axonframework.messaging.eventhandling,org.axonframework.messaging.core.annotation","commandhandling,core,monitoring,unitofwork,token,eventstreaming,eventhandling,annotation",""
"axon-server-connector-5.0.1","axon-eventsourcing-5.0.1",1,7,0.14285714285714285,"org.axonframework.eventsourcing.eventstore","eventstore",""
"axon-server-connector-5.0.1","axon-modelling-5.0.1",1,7,0.14285714285714285,"org.axonframework.modelling","modelling",""
"axon-test-5.0.1","axon-eventsourcing-5.0.1",1,7,0.14285714285714285,"org.axonframework.eventsourcing.eventstore","eventstore",""
"axon-metrics-micrometer-5.0.1","axon-common-5.0.1",2,13,0.15384615384615385,"org.axonframework.common.configuration,org.axonframework.common","configuration,common",""
"axon-spring-boot-autoconfigure-5.0.1","axon-server-connector-5.0.1",1,5,0.2,"org.axonframework.axonserver.connector","connector",""
"axon-spring-boot-autoconfigure-5.0.1","axon-test-5.0.1",1,5,0.2,"org.axonframework.test.server","server",""
"axon-modelling-5.0.1","axon-messaging-5.0.1",13,57,0.22807017543859648,"org.axonframework.messaging.core.unitofwork,org.axonframework.messaging.eventhandling,org.axonframework.messaging.core,org.axonframework.messaging.commandhandling,org.axonframework.messaging.core.annotation,org.axonframework.messaging.eventhandling.conversion,org.axonframework.messaging.core.conversion,org.axonframework.messaging.commandhandling.annotation,org.axonframework.messaging.core.interception.annotation,org.axonframework.messaging.core.configuration.reflection,org.axonframework.messaging.commandhandling.configuration,org.axonframework.messaging.core.configuration,org.axonframework.messaging.queryhandling.configuration","unitofwork,eventhandling,core,commandhandling,annotation,conversion,reflection,configuration",""
"axon-conversion-5.0.1","axon-common-5.0.1",3,13,0.23076923076923078,"org.axonframework.common.annotation,org.axonframework.common.infra,org.axonframework.common","annotation,infra,common",""
