"communityId","conductance","modularity","memberCount","someMemberNamesShort","someMemberNames","Source Cypher File: domains/graph-algorithms/queries/community-detection/Community_Detection_9_Community_Metrics.cypher"
0,0.40333165068147403,0.027527827819405454,64,"AxonTestPhase$Then,AxonTestPhase$Then$Nothing,AxonTestPhase$Then$Event,AxonTestPhase$When$Nothing,AxonTestPhase$When,AxonTestPhase$When$Event,AxonTestPhase$Then$Message,AxonTestPhase$Then$Command,FieldFilter","org.axonframework.test.fixture.AxonTestPhase$Then,org.axonframework.test.fixture.AxonTestPhase$Then$Nothing,org.axonframework.test.fixture.AxonTestPhase$Then$Event,org.axonframework.test.fixture.AxonTestPhase$When$Nothing,org.axonframework.test.fixture.AxonTestPhase$When,org.axonframework.test.fixture.AxonTestPhase$When$Event,org.axonframework.test.fixture.AxonTestPhase$Then$Message,org.axonframework.test.fixture.AxonTestPhase$Then$Command,org.axonframework.test.matchers.FieldFilter",""
1,0.2743682310469314,0.010027289795553939,30,"IgnoreField,FixtureExecutionException,AxonTestFixtureProvider,ProvidedAxonTestFixtureUtils,AxonServerContainerUtils,ProvidedAxonTestFixture,AnnotationRoutingStrategy,AnnotationRoutingStrategy$RoutingKeyResolver,EventCriteriaBuilder","org.axonframework.test.matchers.IgnoreField,org.axonframework.test.FixtureExecutionException,org.axonframework.test.extension.AxonTestFixtureProvider,org.axonframework.test.extension.ProvidedAxonTestFixtureUtils,org.axonframework.test.server.AxonServerContainerUtils,org.axonframework.test.extension.ProvidedAxonTestFixture,org.axonframework.messaging.commandhandling.annotation.AnnotationRoutingStrategy,org.axonframework.messaging.commandhandling.annotation.AnnotationRoutingStrategy$RoutingKeyResolver,org.axonframework.eventsourcing.annotation.EventCriteriaBuilder",""
2,0.32417239225484074,0.04841254674002944,96,"RecordingCommandBus,DescriptionUtils,CommandValidator,CallbackBehavior,DefaultCallbackBehavior,CommandBus,DistributedCommandBus$DistributedHandler,QualifiedName,CommandHandler","org.axonframework.test.util.RecordingCommandBus,org.axonframework.test.util.DescriptionUtils,org.axonframework.test.fixture.RecordingCommandBus,org.axonframework.test.fixture.CommandValidator,org.axonframework.test.util.CallbackBehavior,org.axonframework.test.util.DefaultCallbackBehavior,org.axonframework.messaging.commandhandling.CommandBus,org.axonframework.messaging.commandhandling.distributed.DistributedCommandBus$DistributedHandler,org.axonframework.messaging.core.QualifiedName",""
3,0.36323311976343026,0.05507506637568706,124,"RecordingEventBus,RecordingEventStore,RecordingEventSink,FixtureResourceParameterResolverFactory$FailingParameterResolver,FixtureResourceParameterResolverFactory,ProcessingLifecycle$ErrorHandler,ProcessingLifecycle$Phase,ProcessingContext,MessageHandlerInterceptorChain","org.axonframework.test.fixture.RecordingEventBus,org.axonframework.test.fixture.RecordingEventStore,org.axonframework.test.fixture.RecordingEventSink,org.axonframework.test.FixtureResourceParameterResolverFactory$FailingParameterResolver,org.axonframework.test.FixtureResourceParameterResolverFactory,org.axonframework.messaging.core.unitofwork.ProcessingLifecycle$ErrorHandler,org.axonframework.messaging.core.unitofwork.ProcessingLifecycle$Phase,org.axonframework.messaging.core.unitofwork.ProcessingContext,org.axonframework.messaging.core.MessageHandlerInterceptorChain",""
4,0.29154263701628436,0.08181577774990728,177,"MessageMonitorReport$Report,MessageMonitorReport,RecordingMessageMonitor,RecordingMessageMonitor$1,MessageMonitorReport$Report$Success,MessageMonitorReport$Report$Ignored,MessageMonitorReport$Report$Failure,PayloadsMatcher,Message","org.axonframework.test.util.MessageMonitorReport$Report,org.axonframework.test.util.MessageMonitorReport,org.axonframework.test.util.RecordingMessageMonitor,org.axonframework.test.util.RecordingMessageMonitor$1,org.axonframework.test.util.MessageMonitorReport$Report$Success,org.axonframework.test.util.MessageMonitorReport$Report$Ignored,org.axonframework.test.util.MessageMonitorReport$Report$Failure,org.axonframework.test.matchers.PayloadsMatcher,org.axonframework.messaging.core.Message",""
5,0.23358158429248477,0.02738368184192614,60,"AxonServerContainer,CommandBusConnector$Handler,CommandBusConnector,DelegatingCommandBusConnector,PayloadConvertingCommandBusConnector,EventProcessor,EventTrackerStatus,StreamingEventProcessor,AddedTrackerStatus","org.axonframework.test.server.AxonServerContainer,org.axonframework.messaging.commandhandling.distributed.CommandBusConnector$Handler,org.axonframework.messaging.commandhandling.distributed.CommandBusConnector,org.axonframework.messaging.commandhandling.distributed.DelegatingCommandBusConnector,org.axonframework.messaging.commandhandling.distributed.PayloadConvertingCommandBusConnector,org.axonframework.messaging.eventhandling.processing.EventProcessor,org.axonframework.messaging.eventhandling.processing.streaming.segmenting.EventTrackerStatus,org.axonframework.messaging.eventhandling.processing.streaming.StreamingEventProcessor,org.axonframework.messaging.eventhandling.processing.streaming.segmenting.AddedTrackerStatus",""
6,0.17941585535465926,0.014673631242681406,46,"MatcherExecutionException,CommandDispatchException,HandlerExecutionException,CommandExecutionException,ResetNotSupportedException,TransactionMethodExecutionException,QueryExecutionException,CompletedEmitterException,RemoteExceptionDescription","org.axonframework.test.matchers.MatcherExecutionException,org.axonframework.messaging.commandhandling.CommandDispatchException,org.axonframework.messaging.core.HandlerExecutionException,org.axonframework.messaging.commandhandling.CommandExecutionException,org.axonframework.messaging.eventhandling.replay.ResetNotSupportedException,org.axonframework.messaging.eventhandling.TransactionMethodExecutionException,org.axonframework.messaging.queryhandling.QueryExecutionException,org.axonframework.messaging.queryhandling.CompletedEmitterException,org.axonframework.messaging.core.RemoteExceptionDescription",""
7,0.23829787234042554,0.09947717550993905,155,"MessageHandlerInterceptor,MessageDispatchInterceptor,MessageDispatchInterceptorChain,DefaultMessageMonitorRegistry,DefaultMessageMonitorRegistry$GenericMonitorDefinition,DefaultMessageMonitorRegistry$1,DefaultMessageMonitorRegistry$2,DefaultMessageMonitorRegistry$3,DefaultMessageMonitorRegistry$4","org.axonframework.messaging.core.MessageHandlerInterceptor,org.axonframework.messaging.core.MessageDispatchInterceptor,org.axonframework.messaging.core.MessageDispatchInterceptorChain,org.axonframework.messaging.monitoring.configuration.DefaultMessageMonitorRegistry,org.axonframework.messaging.monitoring.configuration.DefaultMessageMonitorRegistry$GenericMonitorDefinition,org.axonframework.messaging.monitoring.configuration.DefaultMessageMonitorRegistry$1,org.axonframework.messaging.monitoring.configuration.DefaultMessageMonitorRegistry$2,org.axonframework.messaging.monitoring.configuration.DefaultMessageMonitorRegistry$3,org.axonframework.messaging.monitoring.configuration.DefaultMessageMonitorRegistry$4",""
8,0.3687428353076041,0.037591226580911664,61,"MessageStream,MessageStream$Single,MessageStream$Entry,DefaultMessageDispatchInterceptorChain,MessageStream$Empty,DelayedMessageStream,RetryScheduler$Dispatcher,InterceptingEventSink$InterceptingPublisher,Context","org.axonframework.messaging.core.MessageStream,org.axonframework.messaging.core.MessageStream$Single,org.axonframework.messaging.core.MessageStream$Entry,org.axonframework.messaging.core.DefaultMessageDispatchInterceptorChain,org.axonframework.messaging.core.MessageStream$Empty,org.axonframework.messaging.core.DelayedMessageStream,org.axonframework.messaging.core.retry.RetryScheduler$Dispatcher,org.axonframework.messaging.eventhandling.InterceptingEventSink$InterceptingPublisher,org.axonframework.messaging.core.Context",""
9,0.3220762976860538,0.025919854230866134,62,"MessageHandler,HandlerEnhancerDefinition,MessageHandlingMember,ParameterResolverFactoryUtils,ParameterResolverFactory,WrappedMessageHandlingMember,AnnotatedHandlerInspector,HandlerDefinition,MessageHandlerInterceptorMemberChain","org.axonframework.messaging.core.MessageHandler,org.axonframework.messaging.core.annotation.HandlerEnhancerDefinition,org.axonframework.messaging.core.annotation.MessageHandlingMember,org.axonframework.messaging.core.configuration.reflection.ParameterResolverFactoryUtils,org.axonframework.messaging.core.annotation.ParameterResolverFactory,org.axonframework.messaging.core.annotation.WrappedMessageHandlingMember,org.axonframework.messaging.core.annotation.AnnotatedHandlerInspector,org.axonframework.messaging.core.annotation.HandlerDefinition,org.axonframework.messaging.core.interception.annotation.MessageHandlerInterceptorMemberChain",""
