"codeUnitName","shortCodeUnitName","centralityHyperlinkInducedTopicSearchAuthority","centralityHyperlinkInducedTopicSearchHub","incomingDependencies","outgoingDependencies","Source Cypher File: Centrality/Centrality_9d_Hyperlink_Induced_Topic_Search_HITS_Stream_Mutated.cypher"
"org.axonframework.messaging.Message","Message",0.3534994512674608,0.3534994512674608,207,3,""
"org.axonframework.eventhandling.EventMessage","EventMessage",0.3380759985761326,0.3380759985761326,163,1,""
"org.axonframework.serialization.Serializer","Serializer",0.2949192782660308,0.2949192782660308,125,3,""
"org.axonframework.common.transaction.TransactionManager","TransactionManager",0.22874229558154766,0.22874229558154766,86,1,""
"org.axonframework.common.BuilderUtils","BuilderUtils",0.21689642093878916,0.21689642093878916,110,3,""
"org.axonframework.common.AxonConfigurationException","AxonConfigurationException",0.19969068960070102,0.19969068960070102,86,1,""
"org.axonframework.messaging.MetaData","MetaData",0.16047485981219978,0.16047485981219978,88,2,""
"org.axonframework.commandhandling.CommandMessage","CommandMessage",0.15186147054380744,0.15186147054380744,114,1,""
"org.axonframework.tracing.SpanFactory","SpanFactory",0.13584415000722544,0.13584415000722544,61,3,""
"org.axonframework.messaging.unitofwork.UnitOfWork","UnitOfWork",0.12212550899757861,0.12212550899757861,57,11,""
"org.axonframework.monitoring.MessageMonitor","MessageMonitor",0.11928558917780704,0.11928558917780704,36,2,""
"org.axonframework.eventhandling.TrackingToken","TrackingToken",0.11841942479284345,0.11841942479284345,80,,""
"org.axonframework.serialization.SerializedObject","SerializedObject",0.1132677644038749,0.1132677644038749,65,1,""
"org.axonframework.eventhandling.EventBus","EventBus",0.11300950899644426,0.11300950899644426,37,3,""
"org.axonframework.messaging.annotation.HandlerDefinition","HandlerDefinition",0.1055162781565577,0.1055162781565577,35,2,""
"org.axonframework.messaging.annotation.ParameterResolverFactory","ParameterResolverFactory",0.1037066426527221,0.1037066426527221,49,1,""
"org.axonframework.eventhandling.DomainEventMessage","DomainEventMessage",0.10019552979221989,0.10019552979221989,59,2,""
"org.axonframework.config.Configuration","Configuration",0.09999491986629827,0.09999491986629827,50,33,""
