"name","shortName","pageRank","articleRank","betweenness","costEffectiveLazyForward","harmonicCloseness","closeness","hyperlinkInducedTopicSearchAuthority","hyperlinkInducedTopicSearchHub","incomingDependencies","outgoingDependencies","Source Cypher File: Centrality/Centrality_90_Summary.cypher"
"/axon-metrics-micrometer-5.0.0.jar","axon-metrics-micrometer-5.0.0",0.15000000000000002,0.15000000000000002,0,1,0,0,0,0,0,2,""
"/axon-spring-boot-autoconfigure-5.0.0.jar","axon-spring-boot-autoconfigure-5.0.0",0.15000000000000002,0.15000000000000002,0,1.96,0,0,0,0,0,6,""
"/axon-common-5.0.0.jar","axon-common-5.0.0",1.3125223470744034,1.2706209227454075,0,0,1,1,0.679327897854913,0.679327897854913,10,0,""
"/axon-test-5.0.0.jar","axon-test-5.0.0",0.15280219780219784,0.1527635467980296,3,0,0.1,0.1,0.10347874985934005,0.10347874985934005,1,3,""
"/axon-server-connector-5.0.0.jar","axon-server-connector-5.0.0",0.15980769230769232,0.15967241379310348,1,0,0.1,0.1,0.10347874985934005,0.10347874985934005,1,4,""
"/axon-messaging-5.0.0.jar","axon-messaging-5.0.0",0.7821751427027581,0.7641315882116269,2,0,0.7,0.7,0.5592012354184426,0.5592012354184426,7,2,""
"/axon-eventsourcing-5.0.0.jar","axon-eventsourcing-5.0.0",0.18344511353344906,0.18314939644651307,5,0,0.3,0.3,0.26541289841755294,0.26541289841755294,3,4,""
"/axon-update-5.0.0.jar","axon-update-5.0.0",0.15000000000000002,0.15000000000000002,0,1,0,0,0,0,0,1,""
"/axon-conversion-5.0.0.jar","axon-conversion-5.0.0",0.20705041865849336,0.2057303731090334,6,0,0.6,0.5333333333333333,0.32216377558422654,0.32216377558422654,4,1,""
"/axon-modelling-5.0.0.jar","axon-modelling-5.0.0",0.1645704544993861,0.16448550332975254,2,1,0.3,0.26666666666666666,0.1736616745644193,0.1736616745644193,2,3,""
"/axon-tracing-opentelemetry-5.0.0.jar","axon-tracing-opentelemetry-5.0.0",0.15000000000000002,0.15000000000000002,0,1,0,0,0,0,0,2,""
