"dependencyWeight","fileDistance","commitCount","updateCommitMinConfidence","updateCommitSupport","updateCommitLift","updateCommitJaccardSimilarity","Source Cypher File: domains/git-history/queries/statistics/List_pairwise_changed_files_with_dependencies.cypher"
5,,4,0.16,0.001277139208173691,2.197894736842105,0.01606425702811245,""
10,,3,0.07317073170731707,0.0009578544061302681,1.005134788189987,0.011278195488721804,""
10,,9,0.14285714285714285,0.0028735632183908046,1.962406015037594,0.031914893617021274,""
15,,3,0.15,0.0009578544061302681,5.527058823529412,0.029411764705882353,""
15,,9,0.0703125,0.0028735632183908046,0.9658717105263157,0.025936599423631124,""
15,,9,0.36,0.0028735632183908046,37.584,0.1956521739130435,""
30,,3,0.13636363636363635,0.0009578544061302681,1.8732057416267942,0.012145748987854251,""
30,,3,0.07317073170731707,0.0009578544061302681,1.0369716366846926,0.011583011583011582,""
30,,9,0.36,0.0028735632183908046,8.80875,0.0625,""
45,,3,0.058823529411764705,0.0009578544061302681,2.92436974789916,0.02702702702702703,""
50,,44,0.36065573770491804,0.0140485312899106,4.954270923209663,0.1437908496732026,""
55,,9,0.17647058823529413,0.0028735632183908046,2.4241486068111455,0.03333333333333333,""
64,,3,0.23076923076923078,0.0009578544061302681,3.170040485829959,0.012605042016806723,""
90,,4,0.3076923076923077,0.001277139208173691,12.355029585798817,0.04597701149425287,""
90,,6,0.07692307692307693,0.0019157088122605363,1.05668016194332,0.02,""
105,,21,0.24705882352941178,0.006704980842911878,6.045220588235295,0.109375,""
108,,12,0.19047619047619047,0.0038314176245210726,4.003835091083413,0.06,""
110,,20,0.09049773755656108,0.006385696040868455,1.2431531316980233,0.046620046620046623,""
120,,3,0.75,0.0009578544061302681,81,0.1,""
120,,4,0.36363636363636365,0.001277139208173691,18.981818181818184,0.05970149253731343,""
120,,5,0.21739130434782608,0.0015964240102171138,15.834175935288172,0.08196721311475409,""
120,,6,0.24,0.0019157088122605363,2.9134883720930227,0.021660649819494584,""
120,,8,0.06557377049180328,0.002554278416347382,0.9293079148431124,0.023880597014925373,""
180,,5,0.040983606557377046,0.0015964240102171138,0.8614809109913082,0.018796992481203006,""
225,,4,0.16,0.001277139208173691,9.825882352941179,0.05555555555555555,""
230,,19,0.12751677852348994,0.006066411238825032,1.7516778523489935,0.05307262569832402,""
240,,3,0.23076923076923078,0.0009578544061302681,7.156130997715156,0.02702702702702703,""
240,,4,0.10256410256410256,0.001277139208173691,6.692307692307693,0.04819277108433735,""
240,,7,0.14583333333333334,0.002234993614303959,4.522277227722773,0.04929577464788732,""
240,,7,0.2916666666666667,0.002234993614303959,15.225000000000001,0.09090909090909091,""
285,,5,0.09803921568627451,0.0015964240102171138,2.060797473351757,0.02564102564102564,""
441,,10,0.15873015873015872,0.0031928480204342275,2.2495151906916613,0.0364963503649635,""
600,,9,0.34615384615384615,0.0028735632183908046,4.2021466905187825,0.03272727272727273,""
688,,3,0.08571428571428572,0.0009578544061302681,5.592857142857143,0.0375,""
840,,9,0.2571428571428571,0.0028735632183908046,3.121594684385382,0.03169014084507042,""
960,,3,0.10344827586206896,0.0009578544061302681,3.207920792079208,0.023622047244094488,""
10812,,35,0.2348993288590604,0.011174968071519796,3.3289805338759146,0.1044776119402985,""
,,4,0.19047619047619047,0.001277139208173691,1.9495798319327728,0.01238390092879257,""
,,34,0.1452991452991453,0.010855683269476373,0.6427640156453716,0.037444933920704845,""
,,36,0.15517241379310345,0.011494252873563218,0.6864406779661018,0.03982300884955752,""
,,36,0.15517241379310345,0.011494252873563218,2.059322033898305,0.08333333333333333,""
,,37,0.16017316017316016,0.01181353767560664,1.6394194041252863,0.074,""
,,37,0.15677966101694915,0.01181353767560664,1.6046859421734796,0.07326732673267326,""
,,38,0.12418300653594772,0.012132822477650063,0.5493519441674976,0.0389344262295082,""
,,38,0.16379310344827586,0.012132822477650063,2.1737288135593222,0.08837209302325581,""
,,351,0.5246636771300448,0.11206896551724138,2.320969825948165,0.34210526315789475,""
