"internalModuleName","externalModuleName","numberOfExternalDeclarationCaller","numberOfExternalDeclarationCalls","numberOfAllElementsInInternalModule","numberOfAllExternalDeclarationsUsedInInternalModule","numberOfAllExternalModulesUsedInInternalModule","externalDeclarationRate","externalDeclarationNames","Source Cypher File: External_Dependencies/External_module_usage_per_internal_module_sorted_for_Typescript.cypher"
"server","@remix-run/router",37,40,6,29,2,483.33333333333337,"Router,StaticHandlerContext,FutureConfig.v7_relativeSplatPath,Router.routes,RouterState.location,UNSAFE_invariant,RouterState.historyAction,StaticHandlerContext.basename,StaticHandlerContext.actionData,StaticHandlerContext.errors,Router.future,StaticHandlerContext.loaderData,UNSAFE_mapRouteProperties,RouteObject,StaticHandler,createStaticHandler,Action,Action.Pop,StaticHandlerContext.matches,IDLE_FETCHER,AgnosticDataRouteMatch.route,UNSAFE_convertRoutesToDataRoutes,IDLE_BLOCKER,StaticHandlerContext.location,RevalidationState,IDLE_NAVIGATION,AgnosticDataRouteObject.id",""
"server","@types/react",3,3,6,29,2,483.33333333333337,"React.JSX.Element,React.ReactNode",""
"react-router-dom","@remix-run/router",141,201,63,117,2,185.7142857142857,"FormEncType,RouterState.fetchers,JsonValue,JsonObject,GetScrollRestorationKeyFunction,useNavigate,To,useLocation,useResolvedPath,createPath,History.action,History.location,UNSAFE_logV6DeprecationWarnings,History.listen,createBrowserHistory,Router,Router.initialize,createRouter,UNSAFE_mapRouteProperties,RouteObject,UNSAFE_RouteContext,Location.search,RouteObject.index,UNSAFE_invariant,RouteContextObject.matches,UNSAFE_NavigationContext,joinPaths,RouteMatch.route,Router.fetch,HTMLFormMethod,Router.navigate,UNSAFE_useRouteId,HTMLFormMethod.toLowerCase,FutureConfig,History,BrowserHistory,BrowserHistory.action,BrowserHistory.location,BrowserHistory.listen,createHashHistory,matchPath,stripBasename,Path.pathname,Location.pathname,NavigateOptions,UNSAFE_warning,useHref,RouterState.historyAction,FutureConfig.v7_partialHydration,Router.encodeLocation,Router.state,Router.future,ViewTransitionOpts.nextLocation,Router.window,Router.basename,RouterSubscriber,Fetcher.data,FutureConfig.v7_relativeSplatPath,Router.createHref,RouterState.initialized,RouterState,Router.routes,RouterProviderProps,ViewTransitionOpts.currentLocation,RouterState.location,Location.key,RouterProps,Router.subscribe,Navigator.encodeLocation,UNSAFE_DataRouterStateContext,RouterState.navigation,Navigation.location,HashHistory,HashHistory.location,HashHistory.action,HashHistory.listen,useNavigation,useMatches,Navigation.state,Location.hash,Router.enableScrollRestoration,Router.deleteFetcher,IDLE_FETCHER,Router.getFetcher,RouteObject.id,Blocker.state,useBlocker,BlockerBlocked.reset,BlockerBlocked.proceed,BlockerFunction",""
"react-router-dom","@types/react",83,128,63,117,2,185.7142857142857,"React.ReactNode,React.ReactPortal,React.CSSProperties,React.ReactElement,React.ForwardRefExoticComponent,React.RefAttributes,React.useCallback,React.MouseEvent,React.MouseEvent.preventDefault,React.useEffect,React.JSX.Element,React.useLayoutEffect,React.useState,React.useContext,React.ForwardedRef,React.FormEvent.currentTarget,React.FormEvent.defaultPrevented,React.forwardRef,React.FormEvent.preventDefault,React.MutableRefObject.current,React.useRef,React.MouseEvent.defaultPrevented,React.useMemo,React.ForwardRefExoticComponent.displayName,React.Context,React.createContext,React.AnchorHTMLAttributes",""
"react-router-native","@types/react-native",11,17,17,24,4,141.1764705882353,"GestureResponderEvent,BackHandlerStatic.removeEventListener,BackHandlerStatic.addEventListener,BackHandler,TouchableHighlightProps,GestureResponderEvent.defaultPrevented,LinkingStatic.removeEventListener,LinkingStatic.addEventListener,LinkingStatic.getInitialURL,Linking",""
"react-router-native","@remix-run/router",9,13,17,24,4,141.1764705882353,"To,useNavigate,MemoryRouterProps,NavigateOptions,Location.search,useLocation",""
"react-router-native","@types/react",9,17,17,24,4,141.1764705882353,"React.useEffect,React.ReactNode,React.JSX.Element,React.useMemo,React.useCallback,React.useRef,React.MutableRefObject.current",""
"react-router-native","@ungap/url-search-params",2,4,17,24,4,141.1764705882353,"url-search-params",""
"react-router","@remix-run/router",8,10,7,9,2,128.57142857142858,"AgnosticPatchRoutesOnNavigationFunctionArgs,UNSAFE_warning,createRouter,DataStrategyFunction,InitialEntry,Router,createMemoryHistory,Router.initialize",""
"react-router","@types/react",1,3,7,9,2,128.57142857142858,"React.createElement",""
