"artifactName","dependentArtifactName","dependentPackages","dependentArtifactPackages","packageUsagePercentage","dependentFullQualifiedPackageNames","dependentPackageNames","Source Cypher File: Internal_Dependencies/How_many_packages_compared_to_all_existing_are_used_by_dependent_artifacts.cypher"
"axon-tracing-opentelemetry-5.0.2","axon-messaging-5.0.2",2,57,0.03508771929824561,"org.axonframework.messaging.core,org.axonframework.messaging.tracing","core,tracing",""
"axon-tracing-opentelemetry-5.0.2","axon-common-5.0.2",1,15,0.06666666666666667,"org.axonframework.common","common",""
"axon-metrics-micrometer-5.0.2","axon-messaging-5.0.2",6,57,0.10526315789473684,"org.axonframework.messaging.eventhandling,org.axonframework.messaging.core,org.axonframework.messaging.commandhandling,org.axonframework.messaging.monitoring,org.axonframework.messaging.queryhandling,org.axonframework.messaging.eventhandling.processing","eventhandling,core,commandhandling,monitoring,queryhandling,processing",""
"axon-test-5.0.2","axon-eventsourcing-5.0.2",1,8,0.125,"org.axonframework.eventsourcing.eventstore","eventstore",""
"axon-server-connector-5.0.2","axon-eventsourcing-5.0.2",1,8,0.125,"org.axonframework.eventsourcing.eventstore","eventstore",""
"axon-metrics-micrometer-5.0.2","axon-common-5.0.2",2,15,0.13333333333333333,"org.axonframework.common.configuration,org.axonframework.common","configuration,common",""
"axon-server-connector-5.0.2","axon-modelling-5.0.2",1,7,0.14285714285714285,"org.axonframework.modelling","modelling",""
"axon-test-5.0.2","axon-messaging-5.0.2",9,57,0.15789473684210525,"org.axonframework.messaging.core.unitofwork,org.axonframework.messaging.core.annotation,org.axonframework.messaging.commandhandling,org.axonframework.messaging.core,org.axonframework.messaging.monitoring,org.axonframework.messaging.eventhandling.processing.streaming.token,org.axonframework.messaging.eventstreaming,org.axonframework.messaging.eventhandling,org.axonframework.messaging.core.conversion","unitofwork,annotation,commandhandling,core,monitoring,token,eventstreaming,eventhandling,conversion",""
"axon-update-5.0.2","axon-common-5.0.2",3,15,0.2,"org.axonframework.common.annotation,org.axonframework.common,org.axonframework.common.configuration","annotation,common,configuration",""
"axon-spring-boot-autoconfigure-5.0.2","axon-test-5.0.2",1,5,0.2,"org.axonframework.test.server","server",""
"axon-spring-boot-autoconfigure-5.0.2","axon-server-connector-5.0.2",1,5,0.2,"org.axonframework.axonserver.connector","connector",""
"axon-conversion-5.0.2","axon-common-5.0.2",3,15,0.2,"org.axonframework.common.infra,org.axonframework.common.annotation,org.axonframework.common","infra,annotation,common",""
